Date,SSE50,CSI300,CSI500
2019/11/8,3012.46,3973.01,4988.29
2019/11/11,2965.71,3902.98,4876.16
2019/11/12,2971.36,3903.69,4881.61
2019/11/13,2967.67,3899.98,4875.54
2019/11/14,2968.57,3905.86,4912.11
2019/11/15,2954.7,3877.09,4868.44
2019/11/18,2980.95,3907.93,4892.46
2019/11/19,3000.75,3947.04,4975.11
2019/11/20,2968.12,3907.86,4946.28
2019/11/21,2949.34,3889.6,4945.72
2019/11/22,2922.27,3849.99,4904.08
2019/11/25,2951.25,3878.21,4901.5
2019/11/26,2946.57,3891.65,4882.16
2019/11/27,2944.32,3875.62,4904.26
2019/11/28,2930.48,3862.3,4889.26
2019/11/29,2894.72,3828.67,4894.94
2019/12/2,2899.44,3836.06,4905.42
2019/12/3,2909.62,3851.09,4926.45
2019/12/4,2901.07,3849.82,4920.67
2019/12/5,2921.95,3879.36,4967.6
2019/12/6,2939.82,3902.39,5010.51
2019/12/9,2933.04,3895.45,5024.6
2019/12/10,2936.99,3900.38,5049.05
2019/12/11,2949.65,3902.75,5027.28
2019/12/12,2938.04,3891.02,5012
2019/12/13,3006.31,3968.22,5073.69
2019/12/16,2999.2,3987.55,5166.04
2019/12/17,3033.14,4041.8,5236.06
2019/12/18,3025.78,4032.78,5235.12
2019/12/19,3017.71,4027.15,5241.74
2019/12/20,3012.63,4017.25,5184.68
2019/12/23,2984.24,3967.1,5084.35
2019/12/24,2996.77,3992.96,5162.07
2019/12/25,2986,3990.87,5183.1
2019/12/26,3011.64,4025.99,5219.14
2019/12/27,3017.78,4022.03,5179.19
2019/12/30,3062.75,4081.63,5241.94
2019/12/31,3063.22,4096.58,5267.66
2020/1/2,3090.83,4152.24,5366.14
2020/1/3,3078.28,4144.96,5380.64
2020/1/6,3056.84,4129.3,5434.85
2020/1/7,3074.02,4160.23,5499.84
2020/1/8,3037.85,4112.32,5423.8
2020/1/9,3067.55,4164.37,5497.54
2020/1/10,3067.88,4163.18,5480.23
2020/1/13,3090.13,4203.99,5559.63
2020/1/14,3080.6,4189.89,5542.33
2020/1/15,3058.01,4166.73,5530.03
2020/1/16,3043.09,4149.04,5527.67
2020/1/17,3053.17,4154.85,5510.05
2020/1/20,3065.99,4185.83,5587.54
2020/1/21,3012.11,4114.31,5523.94
2020/1/22,3017.88,4131.93,5575.51
2020/1/23,2932.49,4003.9,5377.74
2020/2/3,2727.09,3688.36,4910.9
2020/2/4,2794.66,3785.64,4996.47
2020/2/5,2812.9,3828.53,5123.96
2020/2/6,2854.89,3899.78,5282.89
2020/2/7,2851.71,3899.87,5327.04
2020/2/10,2850.06,3916.01,5388.43
2020/2/11,2879.86,3952.46,5361.28
2020/2/12,2895.59,3984.43,5459.95
2020/2/13,2875.48,3959.92,5412.84
2020/2/14,2895.06,3987.73,5420.8
2020/2/17,2950.07,4077.42,5594.44
2020/2/18,2924.4,4057.51,5660.81
2020/2/19,2923.76,4051.31,5603.26
2020/2/20,2978.18,4144.66,5706.71
2020/2/21,2968.14,4149.49,5784.03
2020/2/24,2930.03,4132.84,5865.47
2020/2/25,2909.32,4123.85,5897.72
2020/2/26,2901.67,4073.02,5743.39
2020/2/27,2912.04,4084.88,5753.73
2020/2/28,2821.04,3940.05,5451.29
2020/3/2,2907.89,4069.67,5656.42
2020/3/3,2921.44,4091.36,5710.02
2020/3/4,2947.57,4115.05,5716.51
2020/3/5,3018.07,4206.73,5801.12
2020/3/6,2964.83,4138.51,5763.86
2020/3/9,2868.83,3997.13,5525.82
2020/3/10,2924.22,4082.73,5675.11
2020/3/11,2888.36,4028.43,5589.53
2020/3/12,2841.98,3950.91,5493.88
2020/3/13,2798.77,3895.31,5457.2
2020/3/16,2694.02,3727.84,5200.11
2020/3/17,2685.59,3709.68,5212.06
2020/3/18,2625.75,3636.26,5119.47
2020/3/19,2569.79,3589.09,5157.82
2020/3/20,2628.42,3653.22,5219.28
2020/3/23,2559.62,3530.31,4998.91
2020/3/24,2639.38,3625.11,5096.04
2020/3/25,2700.19,3722.52,5217.42
2020/3/26,2689.28,3698.05,5166.11
2020/3/27,2701.44,3710.06,5137.34
2020/3/30,2690.04,3674.11,5027.49
2020/3/31,2689.38,3686.16,5041.45
2020/4/1,2682.08,3675.08,5019.22
2020/4/2,2719.89,3734.53,5147.2
2020/4/3,2708.82,3713.22,5107.04
2020/4/7,2757.41,3798.02,5267.07
2020/4/8,2743.89,3780.34,5271.8
2020/4/9,2752.59,3792.81,5322.46
2020/4/10,2749.85,3769.18,5208.51
2020/4/13,2739.17,3753.26,5169.18
2020/4/14,2785.72,3825.7,5288.59
2020/4/15,2764.49,3797.36,5268.75
2020/4/16,2768.26,3802.38,5316.97
2020/4/17,2809.08,3839.49,5318.45
2020/4/20,2819.79,3853.46,5381.79
2020/4/21,2784.53,3808.05,5343.88
2020/4/22,2804.24,3839.38,5387.62
2020/4/23,2797.66,3829.75,5357.79
2020/4/24,2776.02,3796.97,5273.55
2020/4/27,2805.22,3822.77,5265.72
2020/4/28,2825.14,3849.15,5227.85
2020/4/29,2844.81,3867.03,5226.81
2020/4/30,2861.91,3912.58,5353.86
2020/5/6,2863.85,3936.25,5451.32
2020/5/7,2854.42,3924.89,5445.75
2020/5/8,2873.01,3963.62,5507.7
2020/5/11,2871.85,3960.18,5496.19
2020/5/12,2869.6,3960.24,5512.46
2020/5/13,2867.71,3968.25,5536.28
2020/5/14,2834.53,3925.22,5487.11
2020/5/15,2819.69,3912.82,5507.93
2020/5/18,2837.17,3922.91,5478.82
2020/5/19,2860.67,3956.25,5547.88
2020/5/20,2856.14,3935.22,5489.7
2020/5/21,2846.82,3913.79,5426.17
2020/5/22,2775.81,3824.06,5328.23
2020/5/25,2789.71,3829.32,5316.6
2020/5/26,2808.84,3872.77,5420.21
2020/5/27,2795.48,3845.61,5369.5
2020/5/28,2809.66,3856.63,5361.17
2020/5/29,2806.66,3867.02,5406.34
2020/6/1,2870.36,3971.34,5569.48
2020/6/2,2885.92,3983.57,5566.44
2020/6/3,2889.11,3983.65,5572.31
2020/6/4,2883.36,3982.19,5576.75
2020/6/5,2896.35,4001.25,5585.42
2020/6/8,2909.59,4021.95,5575.3
2020/6/9,2928.3,4047.03,5610.38
2020/6/10,2908.48,4039.71,5615.24
2020/6/11,2876.51,3995.88,5589.1
2020/6/12,2884.12,4003.08,5591.49
2020/6/15,2838.61,3954.99,5590.64
2020/6/16,2878.99,4014.57,5695.3
2020/6/17,2881.13,4017.59,5735.42
2020/6/18,2888.96,4044.38,5734.4
2020/6/19,2925.94,4098.71,5787.15
2020/6/22,2921.89,4102.05,5784.03
2020/6/23,2925.42,4121.79,5804.34
2020/6/24,2943.47,4138.99,5789.09
2020/6/29,2925.48,4109.72,5762.44
2020/6/30,2942.07,4163.96,5864.42
2020/7/1,3009.86,4247.78,5881.89
2020/7/2,3084.24,4335.84,5975.28
2020/7/3,3159.16,4419.6,6051.51
2020/7/6,3374.14,4670.09,6299.86
2020/7/7,3381.76,4698.13,6380.03
2020/7/8,3429.94,4774,6535.42
2020/7/9,3442.02,4840.77,6693.75
2020/7/10,3351.78,4753.13,6676.44
2020/7/13,3390.12,4852.96,6899.52
2020/7/14,3348.03,4806.69,6807.73
2020/7/15,3313.76,4744.47,6638.84
2020/7/16,3162.03,4516.25,6320
2020/7/17,3185.89,4544.7,6344.59
2020/7/20,3287.92,4680.3,6526.83
2020/7/21,3286.81,4691.04,6563.32
2020/7/22,3291.36,4714.45,6620.69
2020/7/23,3284.11,4712.44,6620.09
2020/7/24,3158.29,4505.59,6283.98
2020/7/27,3163.23,4528.45,6298.74
2020/7/28,3185.89,4568.26,6359.66
2020/7/29,3243.38,4679.01,6530.27
2020/7/30,3231.52,4656.15,6511.44
2020/7/31,3249.34,4695.05,6579.67
2020/8/3,3281.1,4771.31,6739.81
2020/8/4,3312.13,4775.8,6697.71
2020/8/5,3292.31,4777.11,6772.84
2020/8/6,3292.2,4762.76,6770.3
2020/8/7,3263.75,4707.93,6688.88
2020/8/10,3285.76,4724.87,6725.3
2020/8/11,3262.82,4681.78,6600.85
2020/8/12,3249.74,4647.64,6528.4
2020/8/13,3241.84,4635.71,6552.66
2020/8/14,3288.51,4704.63,6623.56
2020/8/17,3368.85,4815.23,6744.55
2020/8/18,3367.33,4812.76,6789.4
2020/8/19,3307.66,4740.68,6666.27
2020/8/20,3264.53,4679.15,6593.79
2020/8/21,3284.73,4718.84,6643.94
2020/8/24,3298.72,4755.85,6688.96
2020/8/25,3310.84,4761.95,6652.55
2020/8/26,3277.89,4706.13,6525.88
2020/8/27,3290.79,4731.35,6578.79
2020/8/28,3368.44,4844.27,6691.21
2020/8/31,3343.89,4816.22,6668.43
2020/9/1,3355.1,4842.12,6710.46
2020/9/2,3347.3,4843.89,6717.56
2020/9/3,3334.41,4817.1,6662.25
2020/9/4,3309.21,4770.22,6618.58
2020/9/7,3253.43,4669.37,6478.81
2020/9/8,3289.91,4694.39,6525.1
2020/9/9,3235.7,4584.59,6349.22
2020/9/10,3245.5,4581.98,6235.57
2020/9/11,3265.5,4627.28,6311.97
2020/9/14,3294.15,4651.05,6351.24
2020/9/15,3317.64,4688.48,6387.88
2020/9/16,3295.58,4657.36,6353.84
2020/9/17,3264.69,4632.71,6367.02
2020/9/18,3347.78,4737.09,6469.47
2020/9/21,3311.59,4691.43,6445.96
2020/9/22,3270.52,4635.76,6358.65
2020/9/23,3275.74,4652.33,6392.03
2020/9/24,3218.72,4563.07,6244.64
2020/9/25,3229.78,4570.02,6236.89
2020/9/28,3250.5,4581.91,6178.47
2020/9/29,3241.32,4591.8,6228.77
2020/9/30,3232.42,4587.4,6192.5
2020/10/9,3286.86,4681.14,6357.97
2020/10/12,3387.88,4823.16,6541.18
2020/10/13,3386.89,4839.2,6551.4
2020/10/14,3369.5,4807.1,6508.37
2020/10/15,3371.4,4798.74,6460.04
2020/10/16,3380.17,4791.68,6428.68
2020/10/19,3354.31,4755.49,6358.32
2020/10/20,3363.5,4793.47,6423.11
2020/10/21,3377.42,4792.83,6350.01
2020/10/22,3369.53,4777.98,6317.14
2020/10/23,3346.61,4718.49,6213.26
2020/10/26,3304.7,4691.24,6214.38
2020/10/27,3294.09,4699.28,6221.34
2020/10/28,3313.23,4737.27,6246
2020/10/29,3324.44,4772.92,6255.19
2020/10/30,3280.38,4695.33,6111.48
2020/11/2,3265.9,4720.83,6143.12
2020/11/3,3307.48,4777.56,6241.77
2020/11/4,3332.19,4813.66,6234.16
2020/11/5,3369.5,4885.11,6351.98
2020/11/6,3359.12,4885.72,6301.25
2020/11/9,3418.28,4981.35,6421.65
2020/11/10,3416.14,4953.88,6373.09
2020/11/11,3411.23,4904.9,6294.61
2020/11/12,3397.35,4908.46,6315.49
2020/11/13,3338.31,4856.85,6306.97
2020/11/16,3377.11,4904.17,6387.37
2020/11/17,3379.27,4894.79,6336.94
2020/11/18,3387.04,4891.67,6341.01
2020/11/19,3410.09,4927.99,6360.6
2020/11/20,3411.93,4943.29,6422.99
2020/11/23,3469.8,5005.03,6472.93
2020/11/24,3442.72,4974.29,6475.19
2020/11/25,3420.29,4910.7,6350.37
2020/11/26,3445.74,4919.59,6334.3
2020/11/27,3498.66,4980.77,6351.61
2020/11/30,3469.42,4960.25,6320.94
2020/12/1,3554.01,5067.1,6426.62
2020/12/2,3545.34,5067.14,6434.98
2020/12/3,3536.81,5057.06,6440.88
2020/12/4,3541.52,5065.92,6464.73
2020/12/7,3509.94,5022.24,6424.68
2020/12/8,3499.06,5009.88,6423.65
2020/12/9,3468.53,4942.7,6307.22
2020/12/10,3459.03,4940.52,6320.1
2020/12/11,3427.86,4889.63,6209.43
2020/12/14,3467.77,4934.84,6259.02
2020/12/15,3468.83,4945.1,6265.58
2020/12/16,3485.4,4953.87,6235.44
2020/12/17,3539.54,5017.48,6308.9
2020/12/18,3507.97,4999.97,6291.92
2020/12/21,3522.26,5046.84,6398.6
2020/12/22,3470.9,4964.77,6250.06
2020/12/23,3494.59,5007.12,6307.6
2020/12/24,3489.27,5000.02,6205.22
2020/12/25,3512.49,5042.01,6278.5
2020/12/28,3523.84,5064.41,6244.48
2020/12/29,3517.35,5042.94,6199.85
2020/12/30,3574.13,5113.71,6269.25
2020/12/31,3640.64,5211.29,6367.11
2021/1/4,3643.36,5267.72,6482.79
2021/1/5,3683.36,5368.5,6539.73
2021/1/6,3736.65,5417.67,6528.14
2021/1/7,3808.07,5513.66,6538.12
2021/1/8,3788.32,5495.43,6557.6
2021/1/11,3776.53,5441.16,6455.4
2021/1/12,3906.12,5596.35,6543.23
2021/1/13,3873.23,5577.97,6496.91
2021/1/14,3811.22,5470.46,6439.89
2021/1/15,3817.93,5458.08,6417.5
2021/1/18,3849.4,5518.52,6514.46
2021/1/19,3808.69,5437.52,6476.37
2021/1/20,3814.65,5476.43,6535.42
2021/1/21,3850.06,5564.97,6622.5
2021/1/22,3846.39,5569.78,6637.81
2021/1/25,3898.15,5625.92,6645.31
2021/1/26,3813.29,5512.97,6532.96
2021/1/27,3818.27,5528,6557.16
2021/1/28,3735.03,5377.14,6414.38
2021/1/29,3713.25,5351.96,6346.14
2021/2/1,3746.37,5417.65,6393.28
2021/2/2,3771.47,5501.09,6454.79
2021/2/3,3775.72,5485.2,6399.33
2021/2/4,3801.62,5473.95,6328.79
2021/2/5,3840.77,5483.41,6239.87
2021/2/8,3890.47,5564.56,6323.16
2021/2/9,3952.83,5686.25,6457.88
2021/2/10,4028.53,5807.72,6525.17
2021/2/18,4014.32,5768.38,6614.54
2021/2/19,4014.46,5778.84,6703.48
2021/2/22,3881.87,5597.33,6657.06
2021/2/23,3897.72,5579.67,6631.23
2021/2/24,3805.47,5437.57,6536.19
2021/2/25,3851.03,5469.56,6499.15
2021/2/26,3756.86,5336.76,6364.35
2021/3/1,3787.87,5418.78,6488.44
2021/3/2,3718.77,5349.63,6433.33
2021/3/3,3817.41,5452.21,6524.75
2021/3/4,3708.66,5280.71,6401.99
2021/3/5,3688.68,5262.8,6403.5
2021/3/8,3573.43,5080.02,6256.41
2021/3/9,3509.61,4971,6108
2021/3/10,3532.05,5003.61,6062.26
2021/3/11,3625.31,5128.22,6213.83
2021/3/12,3632.58,5146.38,6222.38
2021/3/15,3566.88,5035.54,6173.87
2021/3/16,3599.16,5079.36,6195.24
2021/3/17,3590.83,5100.86,6225.36
2021/3/18,3605.6,5141.77,6273.86
2021/3/19,3512.02,5007.09,6206.6
2021/3/22,3538.43,5057.15,6305.69
2021/3/23,3516.36,5009.25,6219.17
2021/3/24,3466.04,4928.69,6142.54
2021/3/25,3463.87,4926.35,6157.41
2021/3/26,3529.73,5037.99,6251.79
2021/3/29,3537.71,5046.88,6254.94
2021/3/30,3577.24,5094.73,6280.36
2021/3/31,3539.37,5048.36,6254.07
2021/4/1,3582.65,5110.78,6311.66
2021/4/2,3616.76,5161.56,6326.61
2021/4/6,3594.71,5140.34,6343.1
2021/4/7,3558.47,5103.74,6348.08
2021/4/8,3573.04,5112.21,6356.75
2021/4/9,3514.11,5035.34,6335.24
2021/4/12,3477.07,4947.75,6226.42
2021/4/13,3461.46,4939.64,6209.78
2021/4/14,3469.17,4980.63,6277.21
2021/4/15,3431.49,4948.97,6276.46
2021/4/16,3448.1,4966.18,6339.59
2021/4/19,3513.4,5087.02,6425.26
2021/4/20,3510.12,5083.37,6428.54
2021/4/21,3516.1,5098.74,6420.26
2021/4/22,3487.43,5089.24,6445.47
2021/4/23,3524.02,5135.45,6462.76
2021/4/26,3467.66,5077.24,6442.65
2021/4/27,3476.3,5090.52,6446.28
2021/4/28,3473.04,5119.24,6489.74
2021/4/29,3517.21,5164.17,6491.93
2021/4/30,3491.19,5123.49,6485.71
2021/5/6,3449.94,5061.12,6489.35
2021/5/7,3406.31,4996.05,6444.44
2021/5/10,3399.98,4992.42,6475.99
2021/5/11,3437.71,5023.06,6456.04
2021/5/12,3447.86,5044.55,6512.05
2021/5/13,3413.89,4992.97,6439.03
2021/5/14,3503.04,5110.59,6525.8
2021/5/17,3539.91,5184.99,6578.14
2021/5/18,3537.7,5187.6,6599.6
2021/5/19,3511.47,5172.27,6584.39
2021/5/20,3522.45,5186.41,6548.71
2021/5/21,3481.86,5134.15,6527.86
2021/5/24,3497.75,5155.59,6544.12
2021/5/25,3641.29,5318.48,6619.67
2021/5/26,3657.19,5320.59,6628.21
2021/5/27,3664.94,5338.23,6685.41
2021/5/28,3659.3,5321.09,6668.17
2021/5/31,3650.22,5331.57,6728.99
2021/6/1,3650.9,5341.68,6739.76
2021/6/2,3622.4,5289.97,6681.43
2021/6/3,3591.16,5255.29,6667.73
2021/6/4,3612.7,5282.28,6693.06
2021/6/7,3601.11,5277.63,6721.5
2021/6/8,3580.28,5232.12,6684.56
2021/6/9,3587.53,5236.45,6692.9
2021/6/10,3607.68,5271.47,6765.64
2021/6/11,3576.78,5224.7,6725.92
2021/6/15,3528.67,5166.56,6663.66
2021/6/16,3486.29,5080.49,6566.29
2021/6/17,3481.6,5101.89,6616.17
2021/6/18,3454.59,5102.47,6657.76
2021/6/21,3431.25,5090.39,6707.18
2021/6/22,3464.71,5122.16,6739.79
2021/6/23,3471.34,5147.39,6789.95
2021/6/24,3483.91,5155.97,6754.87
2021/6/25,3535.02,5239.97,6813.41
2021/6/28,3520.74,5251.76,6828.52
2021/6/29,3482.73,5190.54,6765.42
2021/6/30,3498.65,5224.04,6808.18
2021/7/1,3535.25,5229.66,6716.67
2021/7/2,3408.24,5081.12,6658.05
2021/7/5,3404.79,5085.79,6711.01
2021/7/6,3405.28,5083.1,6709.5
2021/7/7,3424.39,5140.49,6764.13
2021/7/8,3373.26,5088.26,6748.65
2021/7/9,3361.59,5069.44,6804.54
2021/7/12,3384.51,5132.71,6904.38
2021/7/13,3391.74,5142.1,6961.85
2021/7/14,3339.38,5083.08,6898.75
2021/7/15,3411.29,5151.46,6932.41
2021/7/16,3369.9,5094.77,6925.12
2021/7/19,3385.37,5113.49,6889.34
2021/7/20,3378.63,5108.99,6901.13
2021/7/21,3388.52,5144.04,6984.54
2021/7/22,3392.72,5151.75,7026.55
2021/7/23,3357.45,5089.23,6985.75
2021/7/26,3228.37,4925.3,6868.21
2021/7/27,3126.38,4751.31,6719.26
2021/7/28,3154.64,4760.48,6621.98
2021/7/29,3182.8,4850.27,6758.89
2021/7/30,3132.82,4811.17,6767.32
2021/8/2,3211.14,4933.74,6872
2021/8/3,3223.83,4934.46,6816.01
2021/8/4,3233.1,4978.85,6931.34
2021/8/5,3227.36,4948.67,6911.83
2021/8/6,3195.7,4921.56,6938.87
2021/8/9,3235.21,4985.56,6979.53
2021/8/10,3288.65,5043.15,7019.23
2021/8/11,3262.58,5015.34,7073.52
2021/8/12,3226.11,4973.35,7095.2
2021/8/13,3217.84,4945.98,7088.89
2021/8/16,3222.62,4941.07,7052.49
2021/8/17,3149.88,4837.4,6894.4
2021/8/18,3190.55,4894.24,6941.01
2021/8/19,3144.37,4862.14,6947.06
2021/8/20,3072.75,4769.27,6920.02
2021/8/23,3099.89,4835.88,7024.56
2021/8/24,3147.77,4888.39,7090.78
2021/8/25,3159.8,4898.16,7153
2021/8/26,3088.83,4801.61,7118.84
2021/8/27,3123.05,4827.04,7180.11
2021/8/30,3112.7,4813.27,7226.88
2021/8/31,3097.06,4805.61,7255.34
2021/9/1,3165.04,4869.46,7193.1
2021/9/2,3167.1,4869.41,7307.01
2021/9/3,3175.88,4843.06,7278.68
2021/9/6,3211.2,4933.73,7355.4
2021/9/7,3248.05,4992.83,7498.93
2021/9/8,3213.26,4972.13,7544.04
2021/9/9,3204.28,4970.01,7617.45
2021/9/10,3252.32,5013.52,7607.67
2021/9/13,3242.04,4991.66,7648.75
2021/9/14,3188.26,4917.16,7556.62
2021/9/15,3146.63,4867.32,7592.31
2021/9/16,3128.59,4807.7,7446.94
2021/9/17,3161.92,4855.94,7395.56
2021/9/22,3122.34,4821.77,7453.62
2021/9/23,3127.82,4853.2,7502.84
2021/9/24,3145.11,4849.43,7380.38
2021/9/27,3199.97,4877.37,7170.59
2021/9/28,3211.15,4883.83,7198.9
2021/9/29,3199.23,4833.93,7010.22
2021/9/30,3196.99,4866.38,7103.61
2021/10/8,3256.26,4929.94,7091.34
2021/10/11,3276.41,4936.19,7090.47
2021/10/12,3259.38,4883.84,6952.19
2021/10/13,3292.76,4940.11,6981.59
2021/10/14,3270.69,4913.61,7008.33
2021/10/15,3294.83,4932.11,7024.16
2021/10/18,3229.63,4874.78,7068.1
2021/10/19,3256.67,4922.72,7120.38
2021/10/20,3255,4910.18,7118.8
2021/10/21,3278.54,4928.02,7098.25
2021/10/22,3318.13,4959.73,7026.07
2021/10/25,3312.3,4979.52,7103.99
2021/10/26,3290.04,4963.1,7102.43
2021/10/27,3247.1,4898.16,7048.6
2021/10/28,3239.61,4864.14,6950.28
2021/10/29,3267.25,4908.77,7022.5
2021/11/1,3250.92,4890.69,7060.76
2021/11/2,3212.03,4839.85,6985.1
2021/11/3,3181.45,4821.11,7017.85
2021/11/4,3207.26,4868.74,7073.85
2021/11/5,3201.55,4842.35,6991.91
2021/11/8,3196.27,4848.18,7026.97
2021/11/9,3186.96,4846.74,7081.75
2021/11/10,3170.4,4821.19,7062.33
2021/11/11,3233.37,4898.65,7119.86
2021/11/12,3220.55,4888.37,7156.61
2021/11/15,3221.69,4882.38,7098.21
2021/11/16,3222.17,4883.32,7045.94
2021/11/17,3208.78,4885.75,7104.53
2021/11/18,3173.38,4837.62,7084.68
2021/11/19,3212.91,4890.06,7169.88
2021/11/22,3212.15,4912.4,7255.07
2021/11/23,3224.15,4913.35,7261.38
2021/11/24,3231.84,4916.66,7256.11
2021/11/25,3218.05,4896.44,7233.54
2021/11/26,3187.36,4860.13,7219.86
2021/11/29,3187.05,4851.42,7221.9
2021/11/30,3165.35,4832.03,7252.76
2021/12/1,3180.42,4843.85,7272.84
2021/12/2,3190.87,4856.16,7229.99
2021/12/3,3221.42,4901.02,7301.92
2021/12/6,3228.14,4892.62,7240.46
2021/12/7,3254.5,4922.1,7206.83
2021/12/8,3304.71,4995.93,7302.99
2021/12/9,3360.18,5078.69,7320.32
2021/12/10,3353.63,5055.12,7306.65
2021/12/13,3366.07,5083.8,7353.03
2021/12/14,3350.5,5049.7,7324.13
2021/12/15,3318.98,5005.9,7314.26
2021/12/16,3330.86,5034.73,7381
2021/12/17,3278.9,4954.76,7314.56
2021/12/20,3255.35,4880.42,7195.97
2021/12/21,3273.03,4913.49,7275.47
2021/12/22,3260.57,4914.45,7302.46
2021/12/23,3287.19,4948.74,7337.19
2021/12/24,3290.24,4921.34,7278.76
2021/12/27,3278.44,4919.32,7272.75
2021/12/28,3303.4,4955.96,7286.03
2021/12/29,3240.85,4883.48,7247.77
2021/12/30,3261.79,4921.51,7310.96
2021/12/31,3274.32,4940.37,7359.4
2022/1/4,3264.07,4917.77,7354.46
2022/1/5,3254.28,4868.12,7222.67
2022/1/6,3210.39,4818.23,7229.96
2022/1/7,3223.27,4822.37,7175.68
2022/1/10,3236.12,4844.05,7191.45
2022/1/11,3214.53,4797.77,7135.22
2022/1/12,3236.31,4845.58,7196.93
2022/1/13,3184.11,4765.92,7097.76
2022/1/14,3139.05,4726.73,7081.14
2022/1/17,3147.7,4767.28,7157.86
2022/1/18,3187.52,4813.35,7163.16
2022/1/19,3187.19,4780.38,7118.76
2022/1/20,3233.7,4823.51,7056.79
2022/1/21,3218.74,4779.31,6976.62
2022/1/24,3209.74,4786.74,6979.25
2022/1/25,3144.95,4678.45,6743.96
2022/1/26,3163.67,4712.31,6782.58
2022/1/27,3119.24,4619.88,6605.92
2022/1/28,3054.02,4563.77,6580.53
2022/2/7,3114.26,4634.09,6676.61
2022/2/8,3116.5,4608.77,6742.19
2022/2/9,3139.56,4652.06,6843.03
2022/2/10,3145.11,4639.86,6840.49
2022/2/11,3142.91,4601.4,6745.02
2022/2/14,3104,4551.69,6695.7
2022/2/15,3119.93,4600.1,6760.28
2022/2/16,3136.08,4617.99,6772.03
2022/2/17,3139.18,4629.16,6768.79
2022/2/18,3162.82,4651.24,6835.02
2022/2/21,3144.86,4634.31,6867.11
2022/2/22,3102.32,4574.15,6784.76
2022/2/23,3118.04,4623.05,6887.42
2022/2/24,3059.64,4529.32,6764.88
2022/2/25,3075.59,4573.42,6819.43
2022/2/28,3080.78,4581.65,6853.31
2022/3/1,3125.69,4619.69,6874.04
2022/3/2,3107.24,4578.6,6875.24
2022/3/3,3097.09,4551.63,6859.55
2022/3/4,3062.38,4496.43,6803.83
2022/3/7,2974.68,4352.78,6659.39
2022/3/8,2933.16,4265.39,6429.89
2022/3/9,2907.18,4226.35,6305.61
2022/3/10,2933.46,4292.84,6414.94
2022/3/11,2935.68,4306.52,6474.13
2022/3/14,2851.88,4174.76,6323.58
2022/3/15,2702.85,3983.81,5964.98
2022/3/16,2827.75,4156.08,6156.27
2022/3/17,2877.22,4237.7,6267.52
2022/3/18,2913.19,4265.9,6332.22
2022/3/21,2892.11,4258.75,6358.94
2022/3/22,2900.77,4255.3,6358.11
2022/3/23,2916.51,4276.52,6398.1
2022/3/24,2903.62,4251.31,6344.12
2022/3/25,2856.43,4174.57,6268.24
2022/3/28,2853.18,4148.47,6283.28
2022/3/29,2842.15,4134.14,6253.07
2022/3/30,2915.49,4254.1,6377.87
2022/3/31,2898.83,4222.6,6324.96
2022/4/1,2943.24,4276.16,6364.52
2022/4/6,2931.2,4263.84,6356.93
2022/4/7,2902.48,4209.1,6221.59
2022/4/8,2925.49,4230.77,6224.12
2022/4/11,2846.38,4100.07,6029.89
2022/4/12,2894.26,4179.97,6126.91
2022/4/13,2882.28,4139.74,6044.33
2022/4/14,2928.6,4191.57,6126.49
2022/4/15,2930.58,4188.75,6070.75
2022/4/18,2887.72,4166.38,6074.01
2022/4/19,2861.57,4134.9,6092.4
2022/4/20,2835.35,4070.79,5956.92
2022/4/21,2797.53,3995.83,5759.8
2022/4/22,2814.13,4013.25,5740.98
2022/4/25,2683.41,3814.91,5369.72
2022/4/26,2681.03,3784.12,5234.01
2022/4/27,2734.54,3895.54,5437.04
2022/4/28,2769.71,3921.11,5418.76
2022/4/29,2805.34,4016.24,5627.9
2022/5/5,2800.93,4010.21,5686.7
2022/5/6,2719.76,3908.82,5563.77
2022/5/9,2695.13,3877.44,5608.52
2022/5/10,2718.37,3919.87,5690.09
2022/5/11,2741.23,3976.42,5737.82
2022/5/12,2721.77,3958.74,5743.1
2022/5/13,2748.24,3988.6,5796.8
2022/5/16,2720.41,3956.54,5791.08
2022/5/17,2756.74,4005.89,5816.34
2022/5/18,2745.53,3991.91,5797.49
2022/5/19,2744.55,3999.6,5838.41
2022/5/20,2807.94,4077.6,5929.49
2022/5/23,2782.55,4053.98,5965.73
2022/5/24,2734.19,3959.15,5745.68
2022/5/25,2743.42,3983.18,5844.25
2022/5/26,2744.9,3993.04,5911.56
2022/5/27,2763.07,4001.3,5899.92
2022/5/30,2778.45,4029.02,5942.83
2022/5/31,2813.22,4091.52,6026.24
2022/6/1,2798.07,4083.18,6023.64
2022/6/2,2790.32,4089.57,6078.43
2022/6/6,2825.65,4166.09,6187.44
2022/6/7,2846.81,4179.13,6186.57
2022/6/8,2879.31,4219.81,6217.83
2022/6/9,2868.42,4175.67,6130.69
2022/6/10,2899.58,4238.99,6240.1
2022/6/13,2844.72,4189.35,6233.62
2022/6/14,2882.7,4222.31,6275.57
2022/6/15,2923.99,4278.22,6261.06
2022/6/16,2891.34,4250.06,6264.82
2022/6/17,2936.2,4309.04,6316.31
2022/6/20,2924.92,4330.43,6330.39
2022/6/21,2926.48,4325.57,6277
2022/6/22,2892.29,4270.62,6179.57
2022/6/23,2935.88,4343.88,6300.47
